Order_ID,Customer_ID,Restaurant_ID,Rider_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Order_Status,Payment_Method,Customer_Age,Gender,Distance_km,Delivery_Time_Min,Traffic_Level,Weather,Subtotal,Discount,Delivery_Fee,GST,Total_Amount,Profit,Customer_Rating,Review,Coupon_Code,Refund_Reason,Items_Count,Payment_Status,Peak_Hour,Weekend,Platform,Restaurant_Rating,Rider_Rating,Preparation_Time,Delivery_Type,Customer_Segment,Festival,Complaint_Type,Tip,Order_Time_Raw,Order_Month,Order_Day,Weekday,Hour,Time_Slot,Average_Order_Value,Profit_Margin_%,Delivery_Delay_Min,Delivery_Delay_Category,Revenue_Bucket,Customer_Age_Group
ORD01028,CUST8138,REST188,RID1137,2025-04-29,10:35:00,Mumbai,Restaurant 49,Biryani,Delivered,Debit Card,58,Female,6.0,74,Low,Clear,673.48,33.67,40,31.99,711.8,182.91,2.0,Excellent,WELCOME50,,5,Paid,No,No,Android,4.2,4.4,24,Express,Regular,No,,10,10:35,Apr,29,Tuesday,10,Morning,142.35999999999999,25.7,50,High Delay,Mid Revenue,51+
ORD01029,CUST6456,REST181,RID1166,2025-10-02,13:44:00,Mumbai,Restaurant 53,Biryani,Delivered,Debit Card,36,Male,6.5,73,Low,Cloudy,585.9,29.3,40,27.83,624.43,145.4,,,FOOD10,,4,Paid,Yes,No,Android,3.6,4.4,23,Standard,New,No,,50,13:44,Oct,2,Thursday,13,Afternoon,156.1075,23.29,50,High Delay,Mid Revenue,36-50
ORD01030,CUST1193,REST196,RID1893,2025-12-29,12:46:00,Pune,Restaurant 78,Burger,Cancelled,Cash,39,Male,13.0,34,Low,Cloudy,923.87,138.58,40,39.26,864.55,147.8,1.0,Poor,FOOD10,,4,Paid,Yes,No,Android,4.7,3.9,32,Standard,Premium,No,Quality,50,12:46,Dec,29,Monday,12,Afternoon,216.1375,17.1,2,On Time,High Revenue,36-50
ORD01031,CUST2464,REST126,RID1236,2025-04-07,16:01:00,Thane,Restaurant 44,Burger,Delivered,Debit Card,24,Female,2.4,41,Low,Clear,441.03,44.1,30,19.85,446.78,122.79,3.0,Excellent,WELCOME50,,1,Paid,No,No,Android,4.9,4.0,21,Express,Regular,No,,30,16:01,Apr,7,Monday,16,Afternoon,446.78,27.48,20,High Delay,Low Revenue,18-25
ORD01032,CUST9730,REST155,RID1334,2025-09-28,12:36:00,Bengaluru,Restaurant 82,Pizza,Delivered,Cash,45,Female,10.6,43,Low,Rain,960.59,96.06,20,43.23,927.76,193.51,5.0,Poor,SAVE100,,3,Paid,Yes,Yes,Android,4.2,4.2,29,Standard,New,No,,0,12:36,Sep,28,Sunday,12,Afternoon,309.25333333333333,20.86,14,Slight Delay,High Revenue,36-50
ORD01033,CUST4065,REST125,RID1163,2025-05-23,18:04:00,Hyderabad,Restaurant 49,Desserts,Delivered,Cash,25,Male,10.8,17,High,Clear,1472.16,220.82,30,62.57,1343.91,294.69,1.0,Average,FOOD10,,5,Paid,No,No,Android,4.9,4.3,28,Standard,Regular,No,,50,18:04,May,23,Friday,18,Evening,268.78200000000004,21.93,-11,On Time,Top Revenue,18-25
ORD01034,CUST9479,REST155,RID1676,2025-11-17,15:45:00,Pune,Restaurant 51,Biryani,Delivered,UPI,58,Male,13.6,62,Medium,Cloudy,547.75,82.16,40,23.28,528.87,119.33,3.0,Good,SAVE100,,1,Paid,No,No,iOS,4.6,3.9,19,Express,Regular,No,,30,15:45,Nov,17,Monday,15,Afternoon,528.87,22.56,43,High Delay,Mid Revenue,51+
ORD01035,CUST1667,REST152,RID1291,2025-03-20,12:46:00,Mumbai,Restaurant 28,South Indian,Delivered,Credit Card,37,Male,12.5,28,High,Clear,600.12,60.01,20,27.01,587.12,125.52,2.0,Excellent,SAVE100,,5,Paid,Yes,No,Android,4.7,3.9,39,Express,Regular,No,,10,12:46,Mar,20,Thursday,12,Afternoon,117.424,21.38,-11,On Time,Mid Revenue,36-50
ORD01036,CUST7936,REST123,RID1134,2025-09-29,20:50:00,Navi Mumbai,Restaurant 59,Biryani,Delivered,Debit Card,30,Female,7.8,22,High,Rain,857.11,0.0,20,42.86,919.97,195.15,2.0,Poor,,,4,Paid,Yes,No,iOS,4.9,4.8,37,Standard,New,No,,50,20:50,Sep,29,Monday,20,Evening,229.9925,21.21,-15,On Time,High Revenue,26-35
ORD01037,CUST8394,REST132,RID1509,2025-05-06,13:28:00,Thane,Restaurant 48,North Indian,Delivered,UPI,33,Male,1.4,41,High,Clear,425.93,0.0,30,21.3,477.23,137.33,2.0,Poor,,,1,Paid,Yes,No,Android,4.8,4.9,20,Express,Regular,No,,50,13:28,May,6,Tuesday,13,Afternoon,477.23,28.78,21,High Delay,Low Revenue,26-35
ORD01038,CUST1812,REST186,RID1286,2025-11-04,09:49:00,Mumbai,Restaurant 15,Chinese,Delivered,Wallet,19,Male,4.1,21,High,Cloudy,211.86,0.0,40,10.59,262.45,60.79,1.0,Poor,,,5,Paid,No,No,iOS,3.6,4.5,34,Express,Premium,No,,20,09:49,Nov,4,Tuesday,9,Morning,52.489999999999995,23.16,-13,On Time,Low Revenue,18-25
ORD01039,CUST5969,REST157,RID1269,2025-12-23,15:13:00,Mumbai,Restaurant 23,South Indian,Delivered,Wallet,23,Male,5.8,31,High,Rain,904.53,135.68,30,38.44,837.29,200.84,2.0,Excellent,SAVE100,,6,Paid,No,No,Android,4.4,4.8,24,Standard,New,No,,0,15:13,Dec,23,Tuesday,15,Afternoon,139.54833333333332,23.99,7,Slight Delay,Mid Revenue,18-25
ORD01040,CUST7780,REST196,RID1752,2025-08-20,23:22:00,Bengaluru,Restaurant 5,Biryani,Delivered,Credit Card,21,Male,14.5,54,Medium,Rain,378.9,56.83,50,16.1,388.17,86.3,3.0,Good,SAVE100,,6,Paid,No,No,Android,3.9,4.8,21,Express,New,No,,50,23:22,Aug,20,Wednesday,23,Night,64.69500000000001,22.23,33,High Delay,Low Revenue,18-25
ORD01041,CUST2539,REST157,RID1170,2025-07-18,19:10:00,Thane,Restaurant 83,Desserts,Delivered,Wallet,46,Male,7.7,18,Low,Cloudy,431.91,0.0,50,21.6,503.51,112.49,2.0,Average,,,2,Paid,Yes,No,iOS,4.1,4.6,32,Standard,New,No,,10,19:10,Jul,18,Friday,19,Evening,251.755,22.34,-14,On Time,Low Revenue,36-50
ORD01042,CUST6500,REST118,RID1886,2025-02-01,22:57:00,Bengaluru,Restaurant 45,Desserts,Delivered,UPI,23,Male,14.8,70,Medium,Cloudy,304.61,15.23,30,14.47,333.85,100.08,3.0,Excellent,WELCOME50,,1,Paid,No,Yes,Android,3.7,4.2,27,Express,Premium,No,,30,22:57,Feb,1,Saturday,22,Night,333.85,29.98,43,High Delay,Low Revenue,18-25
ORD01043,CUST7876,REST163,RID1705,2025-03-06,13:10:00,Mumbai,Restaurant 46,Desserts,Delivered,UPI,50,Male,2.8,37,High,Clear,1071.82,0.0,50,53.59,1175.41,195.63,3.0,Good,,,5,Paid,Yes,No,Android,4.8,3.8,36,Standard,New,No,,10,13:10,Mar,6,Thursday,13,Afternoon,235.08200000000002,16.64,1,On Time,High Revenue,36-50
ORD01044,CUST4910,REST194,RID1085,2025-11-29,22:20:00,Bengaluru,Restaurant 35,Desserts,Refunded,Credit Card,46,Female,8.6,59,High,Cloudy,1015.19,50.76,20,48.22,1032.65,180.16,5.0,Good,FOOD10,Late Delivery,6,Refunded,No,Yes,Android,4.3,4.8,14,Express,New,Yes,Wrong Item,10,22:20,Nov,29,Saturday,22,Night,172.10833333333335,17.45,45,High Delay,High Revenue,36-50
ORD01045,CUST7077,REST177,RID1500,2025-09-07,15:16:00,Mumbai,Restaurant 79,Pizza,Delivered,Credit Card,28,Female,11.7,21,High,Cloudy,1397.38,0.0,20,69.87,1487.25,388.49,5.0,Excellent,,,3,Paid,No,Yes,Android,4.8,4.5,39,Express,New,No,,20,15:16,Sep,7,Sunday,15,Afternoon,495.75,26.12,-18,On Time,Top Revenue,26-35
ORD01046,CUST1690,REST145,RID1275,2025-04-21,11:56:00,Bengaluru,Restaurant 73,North Indian,Delivered,Credit Card,48,Female,10.6,52,High,Rain,323.83,48.57,50,13.76,339.02,74.07,3.0,Average,SAVE100,,1,Paid,No,No,Android,4.1,4.7,20,Standard,Premium,No,,0,11:56,Apr,21,Monday,11,Morning,339.02,21.85,32,High Delay,Low Revenue,36-50
ORD01047,CUST6464,REST167,RID1825,2025-09-03,21:00:00,Thane,Restaurant 32,Burger,Delivered,UPI,27,Female,12.7,22,High,Clear,766.41,0.0,40,38.32,844.73,131.22,1.0,Poor,,,6,Paid,Yes,No,iOS,4.6,4.6,36,Standard,New,Yes,,50,21:00,Sep,3,Wednesday,21,Night,140.78833333333333,15.53,-14,On Time,Mid Revenue,26-35
ORD01048,CUST2733,REST126,RID1902,2025-02-06,17:49:00,Pune,Restaurant 62,North Indian,Delivered,UPI,44,Male,11.5,68,Medium,Rain,476.02,0.0,30,23.8,529.82,107.41,2.0,Average,,,2,Paid,No,No,Android,4.0,4.9,40,Standard,New,No,,20,17:49,Feb,6,Thursday,17,Evening,264.91,20.27,28,High Delay,Mid Revenue,36-50
ORD01049,CUST4211,REST182,RID1193,2025-05-04,08:05:00,Hyderabad,Restaurant 86,Biryani,Delivered,Debit Card,44,Male,7.8,72,High,Rain,711.03,106.65,30,30.22,664.6,135.82,3.0,Good,FOOD10,,1,Paid,No,Yes,iOS,3.8,4.2,27,Express,New,No,,30,08:05,May,4,Sunday,8,Morning,664.6,20.44,45,High Delay,Mid Revenue,36-50
ORD01050,CUST9300,REST168,RID1239,2025-10-21,08:50:00,Navi Mumbai,Restaurant 88,Chinese,Delivered,Cash,32,Female,4.8,66,High,Clear,780.41,117.06,20,33.17,716.52,193.1,4.0,Average,WELCOME50,,3,Paid,No,No,iOS,3.6,3.9,20,Express,Regular,No,,0,08:50,Oct,21,Tuesday,8,Morning,238.84,26.95,46,High Delay,Mid Revenue,26-35
ORD01051,CUST5990,REST172,RID1688,2025-11-06,22:59:00,Pune,Restaurant 74,Chinese,Delivered,Credit Card,40,Male,3.3,56,High,Clear,1473.24,220.99,50,62.61,1364.86,245.82,3.0,Average,FOOD10,,6,Paid,No,No,Android,4.8,4.9,40,Express,Premium,No,,10,22:59,Nov,6,Thursday,22,Night,227.47666666666666,18.01,16,High Delay,Top Revenue,36-50
ORD01052,CUST1858,REST122,RID1736,2025-05-05,22:09:00,Mumbai,Restaurant 100,South Indian,Delivered,UPI,60,Female,7.0,43,Medium,Clear,1138.75,56.94,30,54.09,1165.9,286.02,2.0,Average,SAVE100,,2,Paid,No,No,Android,4.1,3.9,16,Express,Regular,No,,10,22:09,May,5,Monday,22,Night,582.95,24.53,27,High Delay,High Revenue,51+
ORD01053,CUST4425,REST155,RID1824,2025-06-01,23:28:00,Pune,Restaurant 66,Biryani,Delivered,Debit Card,26,Male,2.6,58,High,Cloudy,1480.18,222.03,50,62.91,1371.06,400.05,1.0,Poor,SAVE100,,3,Paid,No,Yes,Android,4.8,4.4,12,Standard,Regular,No,,20,23:28,Jun,1,Sunday,23,Night,457.02,29.18,46,High Delay,Top Revenue,26-35
ORD01054,CUST1627,REST119,RID1393,2025-08-20,16:21:00,Thane,Restaurant 50,North Indian,Delivered,Wallet,37,Female,3.2,54,Medium,Rain,700.95,105.14,20,29.79,645.6,114.75,3.0,Poor,SAVE100,,4,Paid,No,No,Android,4.8,4.8,23,Standard,Premium,No,,20,16:21,Aug,20,Wednesday,16,Afternoon,161.4,17.77,31,High Delay,Mid Revenue,36-50
ORD01055,CUST6672,REST134,RID1375,2025-03-20,11:16:00,Mumbai,Restaurant 84,Chinese,Delivered,Credit Card,27,Male,6.4,34,High,Clear,976.66,48.83,40,46.39,1014.22,292.73,1.0,Average,SAVE100,,6,Paid,No,No,Android,4.2,4.7,12,Express,New,No,,50,11:16,Mar,20,Thursday,11,Morning,169.03666666666666,28.86,22,High Delay,High Revenue,26-35
ORD01056,CUST8940,REST138,RID1386,2025-02-27,20:37:00,Thane,Restaurant 21,Chinese,Delivered,UPI,40,Female,8.8,23,High,Clear,1183.87,0.0,40,59.19,1283.06,268.09,4.0,Good,,,1,Paid,Yes,No,iOS,4.2,3.8,21,Express,Premium,No,,0,20:37,Feb,27,Thursday,20,Evening,1283.06,20.89,2,On Time,Top Revenue,36-50
ORD01057,CUST9315,REST189,RID1848,2025-04-09,08:04:00,Navi Mumbai,Restaurant 78,Pizza,Delivered,Cash,52,Female,3.3,17,Medium,Rain,465.56,0.0,40,23.28,528.84,155.36,1.0,Average,,,1,Paid,No,No,Android,4.1,4.4,27,Standard,Regular,No,,0,08:04,Apr,9,Wednesday,8,Morning,528.84,29.38,-10,On Time,Low Revenue,51+
ORD01058,CUST9862,REST181,RID1815,2025-10-17,09:19:00,Mumbai,Restaurant 52,Pizza,Delivered,Cash,24,Male,14.6,23,High,Rain,925.55,92.56,50,41.65,924.64,238.96,,,FOOD10,,4,Paid,No,No,iOS,4.3,4.8,29,Express,Regular,No,,30,09:19,Oct,17,Friday,9,Morning,231.16,25.84,-6,On Time,High Revenue,18-25
ORD01059,CUST7721,REST148,RID1787,2025-03-07,08:52:00,Bengaluru,Restaurant 49,Burger,Delivered,Credit Card,60,Female,12.6,26,Low,Clear,694.92,0.0,50,34.75,779.67,222.91,2.0,Average,,,4,Paid,No,No,Android,4.0,4.8,18,Express,New,No,,0,08:52,Mar,7,Friday,8,Morning,194.9175,28.59,8,Slight Delay,Mid Revenue,51+
ORD01060,CUST1814,REST188,RID1503,2025-06-22,16:40:00,Navi Mumbai,Restaurant 48,Pizza,Delivered,UPI,26,Male,3.3,38,High,Clear,998.34,149.75,50,42.43,941.02,255.11,4.0,Average,SAVE100,,5,Paid,No,Yes,iOS,4.0,4.8,14,Standard,Premium,No,,20,16:40,Jun,22,Sunday,16,Afternoon,188.204,27.11,24,High Delay,High Revenue,26-35
ORD01061,CUST9830,REST109,RID1914,2025-07-09,17:43:00,Hyderabad,Restaurant 54,Burger,Delivered,Wallet,45,Female,14.5,27,Low,Clear,1215.02,0.0,30,60.75,1305.77,356.16,4.0,Poor,,,6,Paid,No,No,Android,4.9,4.7,20,Express,Regular,No,,20,17:43,Jul,9,Wednesday,17,Evening,217.62833333333333,27.28,7,Slight Delay,Top Revenue,36-50
ORD01062,CUST5774,REST147,RID1714,2025-06-29,14:51:00,Bengaluru,Restaurant 23,South Indian,Delivered,Credit Card,31,Female,12.9,37,Medium,Cloudy,460.08,23.0,50,21.85,508.93,116.45,4.0,Excellent,SAVE100,,5,Paid,No,Yes,Android,4.7,4.4,27,Express,Premium,No,,10,14:51,Jun,29,Sunday,14,Afternoon,101.786,22.88,10,Slight Delay,Low Revenue,26-35
ORD01063,CUST9855,REST104,RID1001,2025-09-11,15:42:00,Thane,Restaurant 74,Biryani,Delivered,Credit Card,29,Male,6.1,48,Medium,Cloudy,987.98,0.0,20,49.4,1057.38,201.4,2.0,Excellent,,,3,Paid,No,No,Android,4.6,4.1,11,Express,Premium,No,,10,15:42,Sep,11,Thursday,15,Afternoon,352.46000000000004,19.05,37,High Delay,High Revenue,26-35
ORD01064,CUST8208,REST147,RID1460,2025-08-28,23:25:00,Navi Mumbai,Restaurant 3,Biryani,Delivered,Debit Card,30,Female,5.2,39,Medium,Clear,692.36,69.24,20,31.16,674.28,199.42,,,SAVE100,,4,Paid,No,No,Android,4.9,4.4,12,Express,New,No,,20,23:25,Aug,28,Thursday,23,Night,168.57,29.58,27,High Delay,Mid Revenue,26-35
ORD01065,CUST2458,REST179,RID1508,2025-06-15,23:13:00,Pune,Restaurant 43,North Indian,Delivered,Wallet,54,Female,10.6,20,Low,Clear,1336.15,66.81,50,63.47,1382.81,290.77,5.0,Average,WELCOME50,,4,Paid,No,Yes,Android,4.8,4.6,34,Standard,New,No,,50,23:13,Jun,15,Sunday,23,Night,345.7025,21.03,-14,On Time,Top Revenue,51+
ORD01066,CUST3937,REST182,RID1410,2025-03-26,18:52:00,Hyderabad,Restaurant 39,Pizza,Delivered,Cash,30,Male,6.0,17,High,Cloudy,372.91,37.29,20,16.78,372.4,97.24,3.0,Excellent,WELCOME50,,1,Paid,No,No,iOS,3.8,4.9,10,Express,Regular,No,,10,18:52,Mar,26,Wednesday,18,Evening,372.4,26.11,7,Slight Delay,Low Revenue,26-35
ORD01067,CUST5198,REST131,RID1568,2025-03-19,11:39:00,Bengaluru,Restaurant 4,South Indian,Delivered,Credit Card,33,Female,3.7,35,Medium,Rain,422.54,0.0,20,21.13,463.67,101.23,4.0,Excellent,,,1,Paid,No,No,iOS,4.0,3.9,27,Express,Regular,No,,10,11:39,Mar,19,Wednesday,11,Morning,463.67,21.83,8,Slight Delay,Low Revenue,26-35
ORD01068,CUST4645,REST198,RID1708,2025-11-06,08:03:00,Bengaluru,Restaurant 34,Pizza,Cancelled,Wallet,22,Male,8.1,61,Medium,Cloudy,266.17,26.62,40,11.98,291.53,45.43,5.0,Average,WELCOME50,,2,Paid,No,No,Android,4.8,4.7,20,Standard,Regular,No,Quality,50,08:03,Nov,6,Thursday,8,Morning,145.765,15.58,41,High Delay,Low Revenue,18-25
ORD01069,CUST9476,REST122,RID1505,2025-05-20,22:54:00,Thane,Restaurant 62,South Indian,Delivered,Credit Card,56,Female,10.2,64,High,Cloudy,1074.58,0.0,40,53.73,1168.31,297.6,5.0,Excellent,,,2,Paid,No,No,iOS,3.9,4.3,15,Standard,Premium,No,,0,22:54,May,20,Tuesday,22,Night,584.155,25.47,49,High Delay,High Revenue,51+
ORD01070,CUST9160,REST153,RID1598,2025-06-14,23:14:00,Hyderabad,Restaurant 76,Chinese,Cancelled,Wallet,55,Female,4.1,43,Medium,Rain,1395.62,139.56,40,62.8,1358.86,268.31,3.0,Good,FOOD10,,5,Paid,No,Yes,Android,4.2,5.0,19,Standard,Regular,No,Late,50,23:14,Jun,14,Saturday,23,Night,271.772,19.75,24,High Delay,Top Revenue,51+
ORD01071,CUST5229,REST152,RID1730,2025-02-16,10:04:00,Thane,Restaurant 53,Biryani,Delivered,Credit Card,43,Male,10.9,19,Low,Cloudy,771.54,115.73,30,32.79,718.6,195.53,1.0,Good,FOOD10,,2,Paid,No,Yes,Android,3.8,4.2,18,Standard,New,No,,20,10:04,Feb,16,Sunday,10,Morning,359.3,27.21,1,On Time,Mid Revenue,36-50
ORD01072,CUST2276,REST139,RID1471,2025-01-22,17:33:00,Bengaluru,Restaurant 34,Burger,Cancelled,Cash,25,Female,6.7,71,High,Clear,524.63,0.0,30,26.23,580.86,167.77,4.0,Poor,,,1,Paid,No,No,iOS,3.5,4.2,34,Express,New,No,Wrong Item,20,17:33,Jan,22,Wednesday,17,Evening,580.86,28.88,37,High Delay,Mid Revenue,18-25
ORD01073,CUST2229,REST127,RID1259,2025-08-02,22:16:00,Mumbai,Restaurant 90,Pizza,Delivered,Wallet,41,Male,1.5,20,Low,Clear,596.51,29.83,50,28.33,645.01,154.85,2.0,Poor,SAVE100,,4,Paid,No,Yes,iOS,4.6,4.6,25,Standard,New,No,,10,22:16,Aug,2,Saturday,22,Night,161.2525,24.01,-5,On Time,Mid Revenue,36-50
ORD01074,CUST8443,REST179,RID1834,2025-07-10,16:42:00,Hyderabad,Restaurant 77,Chinese,Delivered,Wallet,23,Female,3.9,67,Low,Clear,1203.53,0.0,20,60.18,1283.71,314.04,5.0,Poor,,,2,Paid,No,No,Android,4.1,4.6,25,Express,Premium,Yes,,10,16:42,Jul,10,Thursday,16,Afternoon,641.855,24.46,42,High Delay,Top Revenue,18-25
ORD01075,CUST8953,REST199,RID1991,2025-11-23,16:24:00,Bengaluru,Restaurant 99,South Indian,Delivered,Cash,39,Male,7.2,68,Medium,Clear,1404.04,0.0,30,70.2,1504.24,244.02,2.0,Excellent,,,4,Paid,No,Yes,Android,4.7,4.5,16,Standard,Premium,No,,0,16:24,Nov,23,Sunday,16,Afternoon,376.06,16.22,52,High Delay,Top Revenue,36-50
ORD01076,CUST7043,REST175,RID1756,2025-11-02,16:10:00,Navi Mumbai,Restaurant 13,Biryani,Delivered,Debit Card,51,Female,10.6,74,Low,Cloudy,1028.24,0.0,40,51.41,1119.65,190.68,4.0,Poor,,,4,Paid,No,Yes,iOS,4.2,4.1,20,Standard,New,No,,10,16:10,Nov,2,Sunday,16,Afternoon,279.9125,17.03,54,High Delay,High Revenue,51+
ORD01077,CUST3982,REST111,RID1812,2025-07-13,19:03:00,Bengaluru,Restaurant 60,North Indian,Delivered,Debit Card,56,Male,7.6,27,Medium,Rain,247.03,0.0,50,12.35,309.38,85.39,3.0,Excellent,,,6,Paid,Yes,Yes,Android,4.2,4.5,15,Express,Premium,Yes,,10,19:03,Jul,13,Sunday,19,Evening,51.56333333333333,27.6,12,Slight Delay,Low Revenue,51+
ORD01078,CUST9121,REST155,RID1041,2025-03-25,10:11:00,Bengaluru,Restaurant 52,North Indian,Delivered,UPI,38,Female,4.6,25,Medium,Cloudy,620.42,93.06,40,26.37,593.73,170.45,,,SAVE100,,1,Paid,No,No,iOS,4.6,5.0,25,Express,Premium,No,,20,10:11,Mar,25,Tuesday,10,Morning,593.73,28.71,0,On Time,Mid Revenue,36-50
ORD01079,CUST2825,REST134,RID1657,2025-06-12,16:09:00,Navi Mumbai,Restaurant 75,Chinese,Delivered,Wallet,40,Female,11.4,50,Low,Rain,1352.87,67.64,20,64.26,1369.49,280.93,1.0,Poor,FOOD10,,2,Paid,No,No,Android,4.1,4.7,14,Express,Regular,No,,20,16:09,Jun,12,Thursday,16,Afternoon,684.745,20.51,36,High Delay,Top Revenue,36-50
ORD01080,CUST9015,REST120,RID1339,2025-04-20,21:40:00,Thane,Restaurant 73,Biryani,Delivered,Debit Card,46,Male,7.7,58,Medium,Clear,223.48,0.0,50,11.17,284.65,69.34,3.0,Good,,,5,Paid,Yes,Yes,iOS,4.5,3.9,14,Express,Regular,No,,10,21:40,Apr,20,Sunday,21,Night,56.92999999999999,24.36,44,High Delay,Low Revenue,36-50
ORD01081,CUST7662,REST115,RID1087,2025-10-21,12:47:00,Navi Mumbai,Restaurant 38,North Indian,Delivered,Wallet,36,Male,10.4,65,Medium,Rain,369.99,55.5,40,15.72,370.21,104.65,5.0,Average,WELCOME50,,1,Paid,Yes,No,Android,3.7,4.5,17,Standard,Premium,No,,20,12:47,Oct,21,Tuesday,12,Afternoon,370.21,28.27,48,High Delay,Low Revenue,36-50
ORD01082,CUST8193,REST186,RID1071,2025-04-12,08:37:00,Thane,Restaurant 20,Chinese,Delivered,Debit Card,58,Female,9.2,75,Medium,Rain,295.85,0.0,30,14.79,340.64,89.05,3.0,Poor,,,5,Paid,No,Yes,iOS,3.8,4.3,20,Express,Regular,No,,30,08:37,Apr,12,Saturday,8,Morning,68.128,26.14,55,High Delay,Low Revenue,51+
ORD01083,CUST2857,REST163,RID1078,2025-01-10,13:20:00,Hyderabad,Restaurant 69,Burger,Delivered,Cash,45,Male,15.0,32,High,Rain,816.92,40.85,40,38.8,854.87,131.06,5.0,Good,FOOD10,,3,Paid,Yes,No,Android,4.1,4.3,29,Express,Regular,No,,30,13:20,Jan,10,Friday,13,Afternoon,284.95666666666665,15.33,3,On Time,Mid Revenue,36-50
ORD01084,CUST5242,REST124,RID1032,2025-10-17,17:37:00,Pune,Restaurant 58,Burger,Delivered,Credit Card,40,Male,7.6,65,Low,Clear,550.5,0.0,40,27.53,618.03,175.63,,,,,3,Paid,No,No,Android,4.1,4.4,35,Express,Regular,No,,50,17:37,Oct,17,Friday,17,Evening,206.01,28.42,30,High Delay,Mid Revenue,36-50
ORD01085,CUST6859,REST187,RID1297,2025-01-15,08:44:00,Hyderabad,Restaurant 48,Desserts,Delivered,Debit Card,54,Female,2.6,29,Medium,Clear,285.15,42.77,50,12.12,304.5,54.82,1.0,Good,SAVE100,,2,Paid,No,No,Android,3.9,5.0,28,Express,New,No,,0,08:44,Jan,15,Wednesday,8,Morning,152.25,18.0,1,On Time,Low Revenue,51+
ORD01086,CUST7596,REST199,RID1721,2025-05-13,10:34:00,Bengaluru,Restaurant 96,Pizza,Delivered,Debit Card,32,Female,7.2,57,Medium,Cloudy,198.74,0.0,50,9.94,258.68,56.97,1.0,Excellent,,,3,Paid,No,No,Android,3.9,4.4,15,Express,Regular,No,,50,10:34,May,13,Tuesday,10,Morning,86.22666666666667,22.02,42,High Delay,Low Revenue,26-35
ORD01087,CUST7309,REST192,RID1118,2025-06-19,19:14:00,Mumbai,Restaurant 86,Chinese,Delivered,Cash,19,Male,1.1,43,Low,Clear,1278.06,0.0,20,63.9,1361.96,386.88,3.0,Average,,,4,Paid,Yes,No,iOS,4.0,4.2,23,Express,Regular,No,,10,19:14,Jun,19,Thursday,19,Evening,340.49,28.41,20,High Delay,Top Revenue,18-25
ORD01088,CUST9580,REST172,RID1542,2025-12-21,14:28:00,Mumbai,Restaurant 57,South Indian,Delivered,Cash,37,Male,10.2,37,High,Cloudy,837.66,0.0,40,41.88,919.54,165.01,1.0,Average,,,5,Paid,No,Yes,Android,3.8,3.9,29,Standard,New,No,,30,14:28,Dec,21,Sunday,14,Afternoon,183.908,17.94,8,Slight Delay,High Revenue,36-50
ORD01089,CUST1807,REST117,RID1722,2025-07-16,22:39:00,Hyderabad,Restaurant 27,Chinese,Delivered,Debit Card,44,Male,5.2,19,High,Clear,1357.61,135.76,20,61.09,1302.94,327.52,2.0,Average,SAVE100,,4,Paid,No,No,Android,4.5,4.8,12,Standard,Regular,No,,10,22:39,Jul,16,Wednesday,22,Night,325.735,25.14,7,Slight Delay,Top Revenue,36-50
ORD01090,CUST3659,REST101,RID1542,2025-09-01,18:34:00,Pune,Restaurant 52,Burger,Delivered,Debit Card,49,Female,9.3,17,High,Cloudy,1254.12,62.71,20,59.57,1270.98,368.5,5.0,Excellent,FOOD10,,4,Paid,No,No,Android,4.0,4.0,40,Express,New,No,,0,18:34,Sep,1,Monday,18,Evening,317.745,28.99,-23,On Time,Top Revenue,36-50
ORD01091,CUST3854,REST150,RID1828,2025-11-13,10:38:00,Thane,Restaurant 89,Desserts,Delivered,UPI,56,Female,8.2,50,Medium,Cloudy,1099.48,54.97,50,52.23,1146.74,313.18,1.0,Poor,FOOD10,,6,Paid,No,No,Android,4.6,4.5,17,Express,Regular,No,,0,10:38,Nov,13,Thursday,10,Morning,191.12333333333333,27.31,33,High Delay,High Revenue,51+
ORD01092,CUST7016,REST120,RID1904,2025-11-25,17:49:00,Navi Mumbai,Restaurant 7,North Indian,Delivered,Debit Card,38,Female,7.3,27,Medium,Rain,537.51,26.88,40,25.53,576.16,123.54,3.0,Good,WELCOME50,,4,Paid,No,No,Android,4.3,4.4,18,Standard,Regular,No,,50,17:49,Nov,25,Tuesday,17,Evening,144.04,21.44,9,Slight Delay,Mid Revenue,36-50
ORD01093,CUST1605,REST131,RID1108,2025-04-14,22:55:00,Thane,Restaurant 98,Pizza,Delivered,Cash,46,Male,3.5,73,Low,Clear,369.39,0.0,20,18.47,407.86,90.32,5.0,Excellent,,,6,Paid,No,No,iOS,4.0,4.4,22,Express,New,No,,10,22:55,Apr,14,Monday,22,Night,67.97666666666667,22.14,51,High Delay,Low Revenue,36-50
ORD01094,CUST9098,REST150,RID1326,2025-12-20,21:32:00,Mumbai,Restaurant 11,South Indian,Delivered,Credit Card,19,Female,3.7,44,High,Rain,914.67,0.0,20,45.73,980.4,261.8,5.0,Poor,,,1,Paid,Yes,Yes,Android,3.8,4.5,19,Standard,Premium,No,,20,21:32,Dec,20,Saturday,21,Night,980.4,26.7,25,High Delay,High Revenue,18-25
